iris;co2_pi_c;dens;pwd;ind;n;prix;snv;labiris;labcom;com;co2_pi_p
132130806;0.2232047269997706;156.83333333333334;287.6581097236982;3764;6;4218.75;12897.639107332625;Frais Vallon;Marseille 13e Arrondissement;13213;0.10972828316093355
132130901;0.21314812965753874;144.5;144.5;578;1;NA;12737.975605536332;Lilas-Oliviers;Marseille 13e Arrondissement;13213;0.10726587554609612
132130902;0.26607090205049233;55.29807692307692;146.18033820205181;2875.5;13;2778.3502538071066;15453.732185706833;Normandie-Niémen;Marseille 13e Arrondissement;13213;0.15213474369993543
132130903;0.30573894794652373;49.8;73.70601154618474;1992;10;2758.057894736842;21390.745030120484;Saint-Jérôme Pélabon;Marseille 13e Arrondissement;13213;0.17373615774774404
132130904;0.29417326045404313;76.04166666666667;133.5983789954338;2737.5;9;2587.1139657444005;20359.745461187213;Val d'Azur;Marseille 13e Arrondissement;13213;0.1766162770870266
132131001;0.23367806820143194;108.75;186.83580459770116;2175;5;984.9232081911263;12959.559540229886;Saint-Paul Corot;Marseille 13e Arrondissement;13213;0.09264039289237415
132131002;0.2593808415387447;107.53125;150.10218686428365;3441;8;1776.004059539919;19144.376169718103;La Mongrane;Marseille 13e Arrondissement;13213;0.12339249398074104
132131003;0.29617120341574427;65.125;122.02395804771045;1823.5;7;3273.5798499464095;21444.380806142035;Lacordaire;Marseille 13e Arrondissement;13213;0.12407242325330883
132131004;0.24337825863387194;72.03125;106.36849240780911;2305;8;2483.2734478203433;18699.005900216922;Daudet Perrin;Marseille 13e Arrondissement;13213;0.11159199372978856
132131005;0.2910285088083161;65.55357142857143;186.12173113593028;1835.5;7;2605.8215661103977;21549.987033505855;Les Floralies-Beau Plan;Marseille 13e Arrondissement;13213;0.1491963435403056
132131006;0.2256518307317437;159.53125;255.4771057786484;2552.5;4;2043.557268722467;15189.32513222331;Corot;Marseille 13e Arrondissement;13213;0.08235601147507123
132131101;0.3576482668941064;48.166666666666664;99.2046929065744;2312;12;2777.6176470588234;21682.024610726643;Les Prairies;Marseille 13e Arrondissement;13213;0.1941082291774275
132131102;0.2667084954974036;91.475;96.47318256354195;1829.5;5;3093.743641912513;17182.416616561903;Les Balustres;Marseille 13e Arrondissement;13213;0.1166655830709306
132131103;0.3530409560304005;19.632978723404257;31.462036033595233;3691;47;4174.788914702954;26359.70346789488;La Baronne;Marseille 13e Arrondissement;13213;0.2025218161825715
132140101;0.2458475889839115;83.95833333333333;145.1883581472291;3022.5;9;2902.464228934817;14210.22375516956;Finat Duclos;Marseille 14e Arrondissement;13214;0.09717894934596776
132140102;0.23689272728628857;92.5;97.4972972972973;740;2;1065.3947368421052;15619.394729729729;Vieux Moulin;Marseille 14e Arrondissement;13214;0.09616383901962498
132140103;0.2759860346669751;28.65277777777778;115.27369122636937;1031.5;9;4523.809523809524;13463.723703344644;Marché d'Intérêt National Gay Lussac;Marseille 14e Arrondissement;13214;0.08831572309984435
132140201;0.2498049388310731;144.35;217.79052649809492;2887;5;1935.6154618473895;14640.55088326983;La Marine;Marseille 14e Arrondissement;13214;0.07753126790570873
132140202;0.23863633011076582;134.8;162.56356639465872;2696;5;1788.8457899716177;16675.023479228486;Gibbes;Marseille 14e Arrondissement;13214;0.07559435594969667
132140203;0.210639149110466;195.58333333333334;357.9319343843205;2347;3;731.1693002257337;12390.392884533447;Églantines-Rosiers;Marseille 14e Arrondissement;13214;0.055920872877919935
132140204;0.22946575670820943;160.8125;175.17707928488147;1286.5;2;2039.5487510072521;17890.783210260397;Saint-Gabriel;Marseille 14e Arrondissement;13214;0.06830685962990547
132140205;0.2259742012116939;75.35416666666667;104.45794166436274;1808.5;6;1970.3961796957906;17969.705391208183;La Glacière;Marseille 14e Arrondissement;13214;0.0887996998954468
132140301;0.22897361453473955;79.04166666666667;132.1682700755579;2845.5;9;1569.3108974358975;14335.475839044104;R.P. Moretti;Marseille 14e Arrondissement;13214;0.0660778570814067
132140302;0.23210697346395773;62.083333333333336;111.72925055928411;2235;9;1291.3245283018869;13654.967203579417;Casanova;Marseille 14e Arrondissement;13214;0.05093958490199217
132140303;0.22909303420157923;129.925;143.23184048489514;2598.5;5;1381.1002386634846;14921.944698864729;États-Unis;Marseille 14e Arrondissement;13214;0.05749672812873861
132140401;0.4389747845603168;30.80952380952381;67.88089258114374;2588;21;3546.1132289336315;24810.558230293664;La Batarelle;Marseille 14e Arrondissement;13214;0.2800649119900956
132140402;0.3738318134224264;32.40340909090909;48.25190689110994;2851.5;22;3041.728138847858;21648.18576187971;Guynemer;Marseille 14e Arrondissement;13214;0.19634098963201146
132140403;0.3357729077348328;92.91666666666667;130.06625560538123;1115;3;2408.7899543378994;16306.20260089686;Santa Cruz;Marseille 14e Arrondissement;13214;0.1554085312163018
132140404;0.26138805267683707;80.4125;175.6536025182652;3216.5;10;2017.519042437432;16543.81436343852;Château Vento;Marseille 14e Arrondissement;13214;0.12103571621131036
132140405;0.4370494360962306;2.9999999999999996;3;11.999999999999998;1;NA;25850.066666666666;Vallon Dol;Marseille 14e Arrondissement;13214;0.4359666134913856
132140501;0.2824452883251816;148.875;148.875;595.5;1;4565.217391304348;12974.983375314861;Les Flamants;Marseille 14e Arrondissement;13214;0.08102905773590068
132140502;0.25945899785948784;53.04807692307692;103.5881593257205;2758.5;13;2130.786397557666;18126.99474352003;Fontobscure;Marseille 14e Arrondissement;13214;0.13391324573590704
132140503;0.2282352616399622;58.839285714285715;92.86012898330803;1647.5;7;896.5217391304348;12752.75569044006;Centre Urbain;Marseille 14e Arrondissement;13214;0.11541762330278763
132140504;0.2235226115533967;205.54166666666666;304.899173930671;2466.5;3;598.8612836438923;12264.29296574093;Busserine;Marseille 14e Arrondissement;13214;0.06947720082796098
132140505;0.225962395660293;130.05;258.6164455978469;2601;5;1803.27868852459;13001.160784313724;Picon-Font Vert;Marseille 14e Arrondissement;13214;0.08556471744992017
132140506;0.19737326571349167;95.1875;137.43220617202888;1523;4;NA;13883.420157583716;Parc Saint-Barthélemy SNCF;Marseille 14e Arrondissement;13214;0.08400179436623777
132140507;0.22725618714596135;53.578125;74.24121463983668;1714.5;8;2116.935483870968;16643.673140857394;Villecroze;Marseille 14e Arrondissement;13214;0.1219121919482741
132140601;0.2818975783573337;26.39375;121.12180322045938;2111.5;20;3549.822732012513;16283.324650722236;Fontainieu;Marseille 14e Arrondissement;13214;0.16491965438197104
132140602;0.2578865632136353;45.16346153846154;76.29803598041303;2348.5;13;1978.2349246231156;16168.004470938897;Grand Séminaire;Marseille 14e Arrondissement;13214;0.12018634501580404
132140603;0.38385020341452747;1.8333333333333333;3.1136363636363638;22;3;NA;NA;NA;NA;NA;NA
132140701;0.2905056210746776;28.523255813953487;66.39849164288626;4906;43;3157.332619557459;20585.700652262534;Anatole de la Forge;Marseille 14e Arrondissement;13214;0.18985890246895182
132140702;0.2990601357789075;17.45;42.5121776504298;349;5;3583.108108108108;15975.804011461318;Camp Militaire;Marseille 14e Arrondissement;13214;0.12117376437414422
132140703;0.47761873513169634;1.4999999999999998;1.5;5.999999999999999;1;NA;NA;NA;NA;NA;NA
132150101;0.24561316175985468;89.125;207.3555750350631;1782.5;5;3365.3846153846152;13182.438821879383;H.L.M. Aygalades;Marseille 15e Arrondissement;13215;0.08618769631954028
132150102;0.2655834403206352;214.70833333333334;216.58017174461477;2576.5;3;1437.0136778115502;15367.775082476228;Le Castellas;Marseille 15e Arrondissement;13215;0.10463547587327615
132150103;0.35093654739020846;26.547619047619047;87.0295403587444;2230;21;2387.6975414522585;20135.937757847536;Montléric Gherzo;Marseille 15e Arrondissement;13215;0.22019079961348106
132150104;0.4333141035888604;3.65;7.832191780821915;73;5;3232.0967741935483;23572.168493150686;Vallon Giraudy;Marseille 15e Arrondissement;13215;0.35633899202701513
132150201;0.30639960057982113;43.875;133.29795821462488;1053;6;3132.2115384615386;14266.218898385565;La Savine;Marseille 15e Arrondissement;13215;0.2259108039642247
132150202;0.33858932918222767;19.55921052631579;42.47187184661958;1486.5;19;2992.199074074074;20856.356071308444;La Mure;Marseille 15e Arrondissement;13215;0.29738629211731904
132150301;0.20979891837665254;159.9375;188.292203985932;2559;4;1453.125;12822.226182102384;Oddo;Marseille 15e Arrondissement;13215;0.036498735070900325
132150302;0.22677364216563703;76.34375;92.5715820712239;2443;8;1375.2348336594912;13660.606017191976;Denis Papin;Marseille 15e Arrondissement;13215;0.04320706378693881
132150303;0.24414962557383782;104.70833333333333;213.2525865499403;2513;6;1219.5618153364633;15371.38985276562;Bernabo;Marseille 15e Arrondissement;13215;0.06941959655543302
132150304;0.195640893460288;29.5;52.484110169491515;472;4;1855.855855855856;13145.249576271186;Lyon Mazarade;Marseille 15e Arrondissement;13215;0.06287939855405031
132150401;0.25258587180275266;83.025;153.88467329117736;3321;10;1138.5692464358451;14732.453387533875;Consolat;Marseille 15e Arrondissement;13215;0.10513578512688959
132150402;0.2712764448847073;74.60714285714286;128.9168860698899;2089;7;1932.534611288605;16041.92312111058;Cap Janet;Marseille 15e Arrondissement;13215;0.09795979553923871
132150501;0.22977900115263045;24.325;30.065904419321686;486.5;5;1801.7857142857142;12070.76300102775;Zoccolat;Marseille 15e Arrondissement;13215;0.05768516972945176
132150502;0.20567256410466986;49.04545454545455;119.6477641334569;2158;11;1097.1830985915492;11606.189805375348;Cap Pinède;Marseille 15e Arrondissement;13215;0.05136193100340174
132150601;0.31931892082778696;84.08928571428571;135.74036419621999;2354.5;7;2894.3781942078363;17851.716245487365;Germaine-Servières;Marseille 15e Arrondissement;13215;0.09768701494726983
132150602;0.23378605899844188;67.75;119.55183348708488;2168;8;914.4037066881547;14324.782426199263;Maurelette;Marseille 15e Arrondissement;13215;0.0997018694955566
132150603;0.2926856042527554;102.71875;307.73535898996045;1643.5;4;2107.5207972270364;17453.27532704594;La Dauphine-Tilleuls;Marseille 15e Arrondissement;13215;0.13191325126563813
132150604;0.25001154553143873;2.1;3.8452380952380953;42;5;NA;14703.707142857145;Z.I. La Delorme;Marseille 15e Arrondissement;13215;0.15486332320105523
132150701;0.22583003726392423;68;381.4893790849673;2448;9;2816.820276497696;14049.228104575162;La Solidarité;Marseille 15e Arrondissement;13215;0.2000580078182122
132150702;0.21928956848075068;65.85416666666667;75.26103290098071;1580.5;6;1432.6315789473683;13524.10022144891;Kalliste;Marseille 15e Arrondissement;13215;0.14961030733337846
132150703;0.28205255625018105;42.83125;167.2518787392383;3426.5;20;1416.9527458492976;15768.061441731248;Baumillons;Marseille 15e Arrondissement;13215;0.24284869949013776
132150705;0.2547579087720339;47.65;108.14375655823713;2859;15;2821.8367346938776;17804.77736970969;Fabrettes Bourrely;Marseille 15e Arrondissement;13215;0.22703718656935934
132150706;0.2929938773891455;7.075;12.449204946996467;141.5;5;1030.2439024390244;23181.05512367491;Édouard Toulouse;Marseille 15e Arrondissement;13215;0.3127564216974806
132150801;0.24768222830582523;41.025;74.79532297379644;820.5;5;1994.8006932409012;16768.619744058502;Résidence Nord;Marseille 15e Arrondissement;13215;0.2085848237742915
132150802;0.30917873654827344;37.267857142857146;154.15758265452803;3130.5;21;2975.214519170333;18690.76169940904;Palanque-Vallon des Tuves;Marseille 15e Arrondissement;13215;0.2320514518924172
132150803;0.2642930810746279;46.95;81.00155307064253;2817;15;2590.4761904761904;17125.498935037274;Plan d'Aou-Mimet;Marseille 15e Arrondissement;13215;0.1690068182878853
132150901;0.23324810740206314;68.4296875;194.47535392168055;4379.5;16;1687.9446640316205;15043.59098070556;Créneaux-Parc Saint-Louis;Marseille 15e Arrondissement;13215;0.08263101849415996
132150902;0.23264855915097535;80.65625;241.65357419604806;2581;8;1908.3951965065503;13457.256179775282;Campagne Lévêque-Abattoirs;Marseille 15e Arrondissement;13215;0.08553965895397292
132150903;0.2562539005232892;55.760416666666664;74.58231365589388;2676.5;12;1918.612824074074;15826.935587521017;Cité et Résidence Saint-Louis;Marseille 15e Arrondissement;13215;0.10171184308877147
132151001;0.24275399226246483;107.125;469.7085472578763;2142.5;5;2777.777777777778;12874.066044340723;La Bricarde;Marseille 15e Arrondissement;13215;0.12944189631945802
132151002;0.2807649422349626;247.3125;921.8375663381349;3957;4;2580.916030534351;12447.170078342178;La Castellane;Marseille 15e Arrondissement;13215;0.09243916060349719
132151003;0.3594429098224762;24.22159090909091;34.49891508327469;2131.5;22;3457.502487562189;23282.635467980297;Verduron Village;Marseille 15e Arrondissement;13215;0.24244885608907502
132151101;0.3184922502491742;135.125;406.61095050878816;2162;4;1491.6323529411766;13821.961378353377;Cités de la Viste;Marseille 15e Arrondissement;13215;0.1288156385739625
132151102;0.2598922721971287;56.44375;129.42839940205957;4515.5;20;2303.588;17758.57440206852;La Viste Village;Marseille 15e Arrondissement;13215;0.17298466067951535
132160101;0.37543997456011025;18.244565217391305;30.313635686624966;1678.5;23;3965.501519756839;22250.58069705094;Château Bovis;Marseille 16e Arrondissement;13216;0.3041334045321896
132160102;0.33624819548727125;51.80357142857143;67.65197345742847;1450.5;7;3238.6363636363635;21951.681833850398;Château Fallet;Marseille 16e Arrondissement;13216;0.2600574678190884
132160103;0.31835472766614886;97.025;132.3247552177274;1940.5;5;3337.008733624454;19563.011646482864;Fenouil Sacoman;Marseille 16e Arrondissement;13216;0.19976136209478604
132160104;0.32553007426359515;16.325;24.719946401225116;326.5;5;3751.295336787565;23158.170290964776;Saumaty;Marseille 16e Arrondissement;13216;0.2354636756220306
132160105;0.40729815596701163;10.943181818181818;21.348520249221185;481.5;11;5967.741935483871;24585.21349948079;La Nerthe;Marseille 16e Arrondissement;13216;0.41045012712992573
132160201;0.3223176034193226;15.375;45.90063233965673;1107;18;3770.673076923077;20438.24841915086;Les Riaux;Marseille 16e Arrondissement;13216;0.30706328179772574
132160301;0.32564390909842605;56.23863636363637;78.82094867650031;2474.5;11;2847.2593116454505;17979.77215599111;Grawitz Labro;Marseille 16e Arrondissement;13216;0.14738211372636434
132160302;0.27512733410176887;27.1875;108.63800287356318;1740;16;4980.582524271845;14223.036839080462;Séon;Marseille 16e Arrondissement;13216;0.13109864895998732
132160401;0.3654799690912433;49.21153846153846;109.83919499804614;2559;13;3318.910636615263;19929.982024228215;Mourepiane;Marseille 16e Arrondissement;13216;0.18247982638136598
132160402;0.39920249849482503;6.5;10.365384615384615;104;4;NA;NA;NA;NA;NA;NA
132160403;0.33974768954197315;33.33152173913044;83.64644138268385;3066.5;23;3844.2850122850123;18516.44219794554;La Pelouque;Marseille 16e Arrondissement;13216;0.19909249201986617
831200000;0.40376713449983603;8.31359649122807;40.50557240833553;5686.5;171;4226.986177203717;24680.774536182187;Saint-Zacharie (commune non irisée);Saint-Zacharie;83120;0.7182521166944694
840890101;0.34646140420881466;87.03571428571429;113.37925728354534;2437;7;2867.98081705151;18122.277800574477;Centre Ancien;Pertuis;84089;0.37643771544659366
840890102;0.31040231602220497;51.5;58.775910194174756;2060;10;3019.6307861866276;21366.26577669903;République;Pertuis;84089;0.3678570403355549
840890103;0.3634871037922786;26.10648148148148;36.08926671395638;2819.5;27;3636.5844718427193;23525.719631140273;Fours à Chaux;Pertuis;84089;0.4316912492241559
840890104;0.42596889573854474;22.60483870967742;29.915982875490545;2803;31;3512.1156149239982;24649.489368533716;Claret;Pertuis;84089;0.48715306111214
840890201;0.4058129714035317;6.071428571428571;25.608963585434175;3570;147;3833.5667485667486;22768.826358543414;Tourrier;Pertuis;84089;0.5581585933934031
840890202;0.34086628720227297;21.332142857142856;36.92183576092416;2986.5;35;3480.512915129151;22347.15834588984;Peyrière;Pertuis;84089;0.5393084243434103
840890203;0.3785526774526058;2.8021616541353382;19.13552322656381;2981.5;266;3036.1571330117163;22536.91471723444;Plaines;Pertuis;84089;0.49549695560036094
